,DV,E1,E2,E3,E4,E5,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15
1746,100.5728239,-0.493287472,-1.667503251,-0.796414026,0.923282919,-0.170362724,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1
1747,100.3859714,1.058908575,0.805731265,-1.144915578,0.523241395,-0.704193071,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
1748,101.8282134,-1.574614869,-0.852417862,1.414916862,1.084936653,-1.331016978,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1
1749,100.7485891,1.6175067,-0.511046324,0.371526667,0.620950755,0.295783742,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1
1750,109.0033182,-0.364982704,-0.640888968,-2.085339428,1.151061451,-0.898439217,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1
1751,99.91016842,-0.438004222,0.203816717,0.412346252,-0.613333659,-1.29716981,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1
1752,100.3477679,0.307730566,1.372497789,-1.365040259,-0.561629535,0.83288032,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
1753,101.3539697,0.664564379,0.789242056,-0.263379047,0.666569264,-0.594431555,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1754,101.4461531,2.073430903,-0.706062977,1.188805511,-0.598776163,0.055815896,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0
1755,101.2692406,-0.354597648,0.246728763,1.964792033,-0.545522725,2.138031294,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
1756,100.628174,0.154953927,-0.480454827,-0.025512173,1.188840139,0.022174723,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0
1757,102.5278994,-1.230680889,-0.786421598,0.766349664,-0.527469099,-1.469692776,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1
1758,100.0900284,-0.695963554,-0.367256238,-0.842180859,-0.616118505,0.737533121,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0
1759,109.3726916,0.077564521,1.469666073,-0.059900969,-1.261649056,-0.711898569,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1
1760,99.4031007,0.168381627,0.368405396,-1.003488345,0.834095589,0.375286322,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0
1761,100.9937823,-0.971329256,1.8320635,0.35475768,-0.079216771,-0.631507082,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0
1762,107.9605412,0.360161932,-0.284089938,1.892389342,0.167758046,-0.45843901,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1
1763,107.1464749,0.955384031,0.393280278,1.096724308,-0.941550963,0.411419906,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1764,108.8780929,1.306672866,-0.268495407,1.433862795,0.273229266,-1.363479849,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1
1765,99.69245843,0.662929762,-1.105119674,1.599196989,1.13760058,-0.355326934,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0
1766,99.12523665,-1.439230756,-0.079949123,1.147985352,-1.075941018,1.404510498,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0
1767,102.6019315,0.810176085,0.936569136,0.844888036,-0.493712187,-0.604483625,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1
1768,101.0190894,-1.362071757,-0.492389351,-1.750281741,-1.146312476,-0.60204813,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1
1769,100.3588386,-1.423477305,0.704085065,0.46805212,-0.396441335,-0.941553566,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
1770,102.65107,0.455203665,0.960462166,-0.260662656,0.338152312,-0.129166217,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1
1771,107.6769708,-1.517478296,1.673645438,0.756153808,1.457349634,-2.017979579,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0
1772,100.5001497,-2.190990155,0.724752541,0.768538224,0.726985054,0.55008729,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1
1773,102.3298254,1.138343096,1.602848752,0.955586265,1.028813098,-0.018842635,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0
1774,105.3283808,1.415766908,-0.829999565,0.824431214,-0.548234464,0.709015485,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0
1775,107.1775303,1.15603162,-0.422460338,0.155222949,0.691989804,-1.867752623,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1
1776,99.66391315,-1.293385766,0.595566206,-0.451113337,0.289784023,1.236112015,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0
1777,101.4051915,-2.950511452,0.241003379,0.436763373,0.555704979,1.048169002,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1
1778,100.9809751,-0.667683122,-0.646012803,2.149068232,-1.042216093,-0.059531153,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0
1779,100.3772582,0.630198951,-0.091844404,-0.335703337,-1.589906235,1.287994084,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
1780,107.7941368,2.327582746,-0.764175597,0.755823859,0.394130258,-0.289693283,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
1781,101.678699,1.492503498,-0.009255765,0.49794815,0.434926859,0.309241761,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
1782,103.6169368,-0.965529778,1.44889912,0.859469382,0.427335424,-2.683976914,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1
1783,99.39044046,1.087966555,0.516850261,-1.203552396,-0.576033631,0.609553871,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1
1784,102.3045756,-1.605147679,0.146297972,1.487303016,-0.891298315,-1.192973257,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0
1785,100.2280315,-0.852768831,0.257216458,0.81852115,-0.406443655,1.143237807,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1
1786,101.8348368,-0.403133964,-0.30330918,0.54663469,-1.132042568,-0.393530013,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0
1787,101.5011029,0.940070991,0.643413348,-0.380571422,-0.82634045,0.564007197,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0
1788,107.7983212,-0.499775909,2.291621181,1.534236216,2.113992815,1.860377189,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0
1789,106.0962462,0.965412681,-0.123164921,0.350062389,-1.177167612,0.020166579,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0
1790,102.0450346,0.931438179,0.698280844,0.813284092,-2.612586585,0.52568442,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
1791,100.6978744,0.716426558,0.249468085,-0.006244666,0.749157972,1.026896685,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1
1792,101.286721,-0.382342072,0.632050419,0.7849104,0.724369146,0.299588042,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0
1793,99.79662571,0.324661827,-0.197237546,0.199647074,0.202074106,-0.042411856,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1
1794,101.8098151,-0.540688311,0.278433119,1.097123582,-0.653473008,-0.110963268,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1
1795,100.3650217,1.244463713,-0.031939339,0.116989143,-0.256279224,0.211813402,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0
1796,101.6305742,0.527382502,-0.16098523,0.105460154,-1.140965831,-1.148087442,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0
1797,100.3422505,0.901186557,0.849825553,-1.141773957,-0.482855665,0.002988996,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0
1798,107.0542773,-0.418946663,0.021165923,0.013978674,0.932574036,1.106071645,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
1799,106.5418015,0.965302421,0.87665123,-0.174574473,0.481930019,-0.200360063,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0
1800,101.4784289,-1.27674331,0.751408862,0.542241655,-2.296436786,-0.55172549,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1801,101.203027,0.581984406,-0.465371218,2.074062573,0.503876673,0.751852242,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1802,101.6439304,-0.022266442,0.737669045,-0.025332574,-0.811796496,-0.671020762,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1
1803,101.8305151,-0.615048764,-0.076214531,-0.35486968,-3.075162172,0.863201723,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1
1804,100.7480401,0.546638814,0.873691434,-1.047339942,0.254512096,1.152346981,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0
1805,99.99711608,0.281167378,0.260630411,1.018180239,1.071466466,-0.190576306,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1
1806,100.4991521,-0.065554638,0.324605151,2.452628227,1.303565398,0.183706575,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1
1807,102.6336116,0.597815106,1.598592706,1.05785486,0.676657431,-1.5068563,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0
1808,101.9489895,0.443102513,-0.643829459,0.323984878,-0.837842991,-0.397954089,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0
1809,99.38190265,0.598347526,0.28528002,-1.125562833,0.505862857,1.000390422,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
1810,100.7333478,0.997227213,-0.195491578,0.230527176,1.15072263,0.175910084,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0
1811,107.6263464,-1.312017354,-2.2041425,1.150021322,0.142464263,-0.03312734,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0
1812,106.7385351,-0.627878752,-0.426645479,-1.373238726,-1.03174277,-0.151323413,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0
1813,104.3491162,0.125193456,-0.76646407,-2.378484735,0.708524819,1.138449766,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0
1814,99.6740221,0.03498362,-1.317663385,-0.201919049,-0.576779836,0.970300828,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1
1815,100.8800094,1.22233368,-1.44261048,-0.443998348,-0.204103084,-1.074951552,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1
1816,101.6025368,1.703508104,-0.691258221,1.547832764,-0.341373131,1.541051703,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1
1817,107.7975588,-1.189128234,0.021620434,-0.59485812,0.652240586,0.836618698,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1
1818,101.1197126,1.228576649,-1.469371203,0.372615202,-0.65297347,-1.18771957,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0
1819,101.523308,0.228266109,-0.032509699,-0.798805617,-2.900987602,0.377665379,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
1820,100.8308392,-0.950753127,0.071149924,1.930728267,-1.113333677,-0.711260057,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1
1821,99.76851917,-1.150419718,-1.374957985,-0.737035526,0.235330445,-1.703318891,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
1822,100.9630734,-1.89366009,-0.150590309,0.05945584,0.603257811,-0.44920159,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0
1823,100.3979204,-0.810056183,-2.080356503,-0.174607603,0.503186267,-1.187641814,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0
1824,100.4566032,1.794352206,0.444792244,0.084423793,0.160404223,-0.090984425,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0
1825,101.2407482,-1.781942816,-0.083471192,0.131282369,1.448099264,-0.316527074,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
1826,99.51805541,-0.555657356,1.86429898,0.16522281,-0.992842263,2.440180928,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0
1827,101.5125028,-0.555831419,2.240570648,-0.032412547,-1.000907968,-0.011352587,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1828,106.4636987,0.735960222,-0.741155734,0.867787722,-1.072633247,0.616333896,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1
1829,101.57406,0.744338836,-0.821571089,1.479877975,0.145153988,0.964433285,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
1830,100.0387763,0.603445795,-0.847293369,1.200723857,1.067197805,1.23778485,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1
1831,101.6535127,-0.929274376,-0.039122284,-0.686967321,-0.200247145,-0.657232484,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0
1832,100.8752235,0.909031335,-0.419353554,-0.995511433,-0.564554756,-0.176970129,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0
1833,100.8027969,0.240513395,0.273980309,-1.502075318,-0.886442172,-0.490246297,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0
1834,100.6516865,-1.449138733,1.743615124,-0.777665202,-0.050080369,1.116088454,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1
1835,101.3951177,0.277982861,-0.603732092,-0.749128264,0.542491991,-1.07543975,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0
1836,106.8738447,0.683935428,-0.441577488,0.25513063,0.740566751,-1.776631282,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0
1837,102.8129568,1.264834272,1.217962524,-0.07009588,-1.118433422,0.414852655,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0
1838,100.4527524,1.012499137,-0.214287595,0.241564393,0.471857715,1.598261518,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1
1839,102.5871408,-0.19740431,-0.038034132,0.313905871,0.009953201,0.714001327,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1840,103.2873322,-2.016810838,-0.062170901,-1.07776359,-0.01538848,0.041018236,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0
1841,100.7674432,-1.626006936,0.766015581,-1.065535974,-0.382634722,0.442372055,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1
1842,101.4236916,2.022107194,-2.132561339,1.727012864,1.027069734,1.741437801,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1
1843,101.4266436,0.384889237,-1.445234593,-1.084133494,0.713937658,0.679627226,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1
1844,101.6985024,-1.474832273,1.383174905,0.85531931,-0.813674993,-1.427695084,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1
1845,101.8472047,0.682375549,-2.0144054,1.185798046,0.574442926,-0.788293168,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0
1846,101.2337841,0.561611842,-0.65853548,-0.974044674,0.436351696,-1.437951459,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1847,100.0121852,-0.024014677,0.076096826,-0.170215992,0.732146669,1.321037546,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0
1848,100.2367117,0.252877393,0.907164722,-1.47048261,1.249317918,-0.849389333,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0
1849,101.7003621,0.579362925,-0.159147104,0.802951051,0.414839656,1.126982283,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0
1850,101.1436706,0.35662283,0.171162605,-0.175781679,-1.314403886,1.670640134,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1
1851,101.9590741,-0.084665213,-0.171840486,-0.049352956,0.841028131,-0.698939332,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1852,100.5271084,-0.22202146,1.027972706,-0.815238274,0.749719946,0.963688644,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0
1853,103.008151,-0.042628971,1.459396332,0.772247316,0.046893204,-0.117781327,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1
1854,102.6076108,0.251189601,0.996389992,-0.824354811,0.121575957,-1.053987633,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0
1855,99.84390261,0.449296525,0.4260847,0.18075386,1.006954065,0.491710756,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0
1856,106.3106301,-1.98246522,-0.234673403,-0.334758355,1.669291077,-1.263110151,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0
1857,102.9247674,0.696303609,0.637782329,-0.253507104,0.574039625,-0.974973168,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1
1858,100.3578834,-0.435458157,1.4904011,-0.78419365,0.063830271,0.201800528,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0
1859,103.7043287,-0.000825741,0.493425807,0.952672852,0.64992249,-0.636382351,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0
1860,101.8102633,-0.483564348,0.321411675,-0.180477146,0.439420713,-2.081959299,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1
1861,101.2647682,0.179058088,-0.067020353,-1.28040613,0.256251064,-1.329553576,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0
1862,107.9893525,0.034698927,-0.083921635,1.195729159,0.690795218,-0.665220475,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0
1863,100.0164516,-0.415920807,-0.090779365,0.160563541,-1.379614501,-0.778571581,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
1864,101.1804009,0.033116944,0.220105201,-0.827641101,-0.209190032,0.462181537,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1
1865,102.7456526,2.063860633,0.69500948,0.104414073,-0.676469797,-2.198490278,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0
1866,101.2977398,-0.318468365,-0.07312279,1.218697725,-1.281898662,0.284722373,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
1867,100.4244098,0.844929169,-0.348568625,-0.872861105,-0.602000942,1.055775767,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1
1868,100.7264426,0.69729156,-0.726667055,0.366526809,0.257454028,1.004432582,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0
1869,102.4635197,-0.163459325,0.020304595,-1.288827396,-0.720853343,-0.472458444,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1
1870,102.2532324,1.664180299,2.507919848,-1.322960139,1.049477637,-1.632191693,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0
1871,102.4816652,-1.973560418,0.164790865,-1.058723944,-0.437479379,0.482915149,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1
1872,101.026953,0.656208438,0.722651288,0.662332362,1.641789298,0.513598501,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1
1873,106.2335338,1.877835967,-0.685324601,0.822069665,-0.04613122,0.837061602,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0
1874,104.3438745,-0.644785639,-1.109550822,-0.78275225,1.808908843,0.07265404,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
1875,101.6310514,0.71034632,-0.412383779,-0.542866713,0.869035221,-0.025730639,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
1876,101.0803694,0.845619766,-0.134290491,-0.874960209,0.137803769,-0.181544558,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0
1877,101.7013631,-1.004395993,2.142665653,0.51178839,0.836132262,-0.678418017,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
1878,102.4536189,-0.199372092,0.258055035,-0.147172647,-1.291653949,-0.0527457,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0
1879,101.5947267,0.705251508,-0.341633579,0.281617338,0.163231092,0.044177409,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1
1880,101.6472191,0.51466182,1.140416079,-0.184939286,-1.770268321,-0.530967738,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
1881,104.1299131,-0.564945708,1.768140255,0.595727212,0.164486368,-1.040983765,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0
1882,101.748718,-0.477534272,1.618593901,0.858268378,-0.820900156,-0.690152865,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1883,109.1123873,1.552247071,-1.392881422,2.150844688,-1.062494409,1.332867632,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1
1884,98.67936063,-0.584315813,-2.556235366,1.424666913,0.42560664,1.044539959,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0
1885,99.55670172,-1.017831368,-0.107512312,0.07964329,1.161228824,0.657792733,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0
1886,101.5262991,0.341375143,0.342465528,-0.996827729,0.654166279,-0.833825382,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1
1887,102.321248,-0.637633377,0.060215103,-1.71306284,0.142284804,0.669283927,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1
1888,108.21228,0.550214688,-1.683732273,-1.775766723,-0.442135744,-1.057865259,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0
1889,106.4708387,-0.790100985,-0.287228404,0.641709015,0.313916375,-0.216944522,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0
1890,101.2244678,-0.49125333,0.032950966,0.069326426,0.084056461,-0.358718842,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0
1891,101.5339745,-0.030604981,-0.702725101,-0.448044584,-2.497049253,0.682782448,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1
1892,99.95501289,-1.113087426,0.247228026,-1.906881159,-1.019390964,-0.346894481,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1
1893,99.81549182,-1.212891985,0.909404673,-1.221777757,-0.065830545,-0.285674121,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1
1894,100.2000221,0.754610133,-1.874437194,-1.178415858,1.502785078,0.57401346,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1
1895,99.58029217,-0.648716232,0.137330888,2.312124188,-1.197809739,0.062563604,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1
1896,101.3974883,2.13504502,-0.521616147,-0.29780577,0.039404295,1.075416843,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1
1897,100.905874,-0.708105927,-0.581489481,-1.063442921,0.602184416,0.929123711,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
1898,101.8656543,-0.792763105,0.042180232,-0.847871672,1.767505516,-0.638305248,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0
1899,99.74081747,-1.205375849,-0.039000231,-1.48990617,-0.6807327,0.121812761,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0
1900,107.99605,-0.078066849,-0.752419285,-1.407499344,-0.456309572,-0.4354929,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1
1901,99.55239302,0.562784386,-0.005655004,0.768537989,-0.300473339,-1.419547671,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1902,100.2684588,-0.945094401,0.552464869,-0.510526384,0.550557467,1.292222462,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1
1903,106.5487692,-1.383312638,0.621797188,-0.528968254,-0.174271791,-0.19186645,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0
1904,101.4311455,0.540489119,1.567560387,-0.76043622,0.720793673,-1.791352499,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0
1905,101.2295063,-0.508223588,-0.878153025,1.685901205,2.768029596,1.387608953,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1
1906,104.4585003,-0.153433081,-0.264915516,-0.621889935,-0.660327378,0.344166814,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0
1907,102.0786975,-0.556308769,0.393311119,-2.454276867,1.653423933,-1.002000975,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1
1908,100.047608,1.21286958,0.934690673,-2.339942323,0.504378651,-1.38053241,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1
1909,100.9014328,0.142688998,1.011815291,0.36341905,1.134608817,1.418365761,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1
1910,107.8085694,0.456809607,1.140400153,1.618677938,-2.621714011,-0.540044942,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0
1911,98.56438523,-0.575199551,-0.640584548,-1.501954686,0.59691649,-0.185109993,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1912,102.8286531,0.075729523,-0.935241415,1.843500693,0.346745752,-0.563110899,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1
1913,101.3438423,-2.261394099,-0.467788027,0.209501686,0.242225983,-0.926432263,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
1914,101.7478997,0.71859743,1.024502321,-1.198533747,-1.316981282,0.417984004,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1
1915,102.1199416,1.176297576,-0.874600366,0.388229139,1.669072071,-0.622097562,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
1916,101.5673571,0.057620202,0.434901215,-0.962250491,1.13135014,-2.22114226,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1
1917,102.2954546,0.47193808,0.621336589,0.424167556,-0.77901937,0.108686678,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1
1918,99.1197899,-0.46797452,0.558935697,0.257618137,-0.86163098,1.791171585,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1
1919,99.37939838,0.67626254,-0.965871398,0.115472834,1.21960152,-0.52334971,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1
1920,103.4766925,-1.650645702,-0.390563014,-0.363694878,-1.6121615,-0.022296528,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
1921,103.8547759,-1.597358794,2.121532626,0.780840907,-0.554211129,-0.603258098,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0
1922,101.0333928,-0.433762844,1.361980131,0.323310084,-0.574155918,0.802393726,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1
1923,102.5551878,0.078912366,0.73669686,-0.311276229,0.632668806,0.664151585,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0
1924,100.0007266,0.534525925,-1.019989659,-1.438941924,0.43884802,-0.671627966,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1
1925,99.64158102,0.053107668,-1.187723024,-0.013321287,-1.2150614,0.184859116,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1
1926,103.2314929,0.381461381,1.166379785,0.679118798,0.719131996,-1.550602922,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1
1927,101.1458953,1.03064394,-1.610075149,0.770675207,1.32885671,-1.467268433,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1
1928,101.6421247,-1.160983188,-0.829249527,-0.476943487,-0.551294035,0.40507466,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0
1929,100.0415929,0.698734878,0.605645698,-0.179806158,0.741739948,0.357599853,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1
1930,101.4463874,0.77562339,-0.315258882,0.913814795,-0.580753575,-0.417654099,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
1931,105.8814952,-0.152680258,-0.504843531,0.724635174,-0.376915567,1.013295565,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0
1932,99.15877236,0.749691164,1.1999137,-2.619598984,-0.220143001,0.608881338,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1933,101.1351792,1.675413613,0.929868846,-0.068108955,-0.193117919,1.136511411,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0
1934,99.54328304,-0.055056305,-1.137709537,-1.121612521,1.139526278,0.335550685,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0
1935,101.0316197,-0.314475956,0.604210253,-0.165281707,-1.339446333,0.090680161,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1
1936,101.9542927,-0.800766227,-0.464428252,1.451573121,1.041367623,-0.362161032,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1937,100.0230705,-0.716185161,-0.465320572,-1.087068899,-1.62260968,0.524109758,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
1938,108.2311917,1.148248366,2.771816285,0.192790203,-0.758513927,-0.350976641,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1
1939,99.98962059,-1.384429092,0.407884091,-0.857135792,1.700393809,0.73657367,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0
1940,100.7913187,-1.471945258,0.130984371,1.215890127,-0.182882848,-0.922752127,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1
